"unit","indicator","available_nuts_levels","unit_name","description","eurostat_code","title","geo","values","method","code13","code16","name","nuts_level","change","resolution","nuts_2016","nuts_2013","data_start","data_end","last_update_of_data","last_table_structure_change","retrieve_date","last_change","type"
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","DK04",606,"actual","DK04","DK04","Midtjylland",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","DK05",265.2,"actual","DK05","DK05","Nordjylland",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EA19",141337.9,"actual",NA,"EA19",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EE00",621.3,"actual","EE00","EE00","Eesti",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL30",1312,"actual","EL30","EL30","Att<U+03B9><U+03BA><U+03AE>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL41",65.6,"actual","EL41","EL41","<U+0392><U+03CC><U+03C1>e<U+03B9><U+03BF> <U+0391><U+03B9><U+03B3>a<U+03AF><U+03BF>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL42",122.8,"actual","EL42","EL42","<U+039D><U+03CC>t<U+03B9><U+03BF> <U+0391><U+03B9><U+03B3>a<U+03AF><U+03BF>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL43",214.8,"actual","EL43","EL43","<U+039A><U+03C1><U+03AE>t<U+03B7>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL51",187.4,"actual","EL51","EL51","A<U+03BD>at<U+03BF><U+03BB><U+03B9><U+03BA><U+03AE> <U+039C>a<U+03BA>ed<U+03BF><U+03BD><U+03AF>a, T<U+03C1><U+03AC><U+03BA><U+03B7>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL52",553.6,"actual","EL52","EL52","<U+039A>e<U+03BD>t<U+03C1><U+03B9><U+03BA><U+03AE> <U+039C>a<U+03BA>ed<U+03BF><U+03BD><U+03AF>a",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL53",77.1,"actual","EL53","EL53","<U+0394><U+03C5>t<U+03B9><U+03BA><U+03AE> <U+039C>a<U+03BA>ed<U+03BF><U+03BD><U+03AF>a",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL54",103.9,"actual","EL54","EL54","<U+0389>pe<U+03B9><U+03C1><U+03BF><U+03C2>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL61",235.5,"actual","EL61","EL61","Tessa<U+03BB><U+03AF>a",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL62",75.2,"actual","EL62","EL62","<U+0399><U+03CC><U+03BD><U+03B9>a <U+039D><U+03B7>s<U+03B9><U+03AC>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL63",202.7,"actual","EL63","EL63","<U+0394><U+03C5>t<U+03B9><U+03BA><U+03AE> <U+0395><U+03BB><U+03BB><U+03AC>da",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL64",171.3,"actual","EL64","EL64","Ste<U+03C1>e<U+03AC> <U+0395><U+03BB><U+03BB><U+03AC>da",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EL65",191.3,"actual","EL65","EL65","<U+03A0>e<U+03BB><U+03BF>p<U+03CC><U+03BD><U+03BD><U+03B7>s<U+03BF><U+03C2>",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES11",1006.4,"actual","ES11","ES11","Galicia",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES12",369.4,"actual","ES12","ES12","Principado de Asturias",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES13",222.5,"actual","ES13","ES13","Cantabria",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES21",873.6,"actual","ES21","ES21","País Vasco",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES22",258.1,"actual","ES22","ES22","Comunidad Foral de Navarra",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES23",124.5,"actual","ES23","ES23","La Rioja",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES24",515.3,"actual","ES24","ES24","Aragón",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES30",2718.1,"actual","ES30","ES30","Comunidad de Madrid",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES41",916.4,"actual","ES41","ES41","Castilla y León",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES42",712.3,"actual","ES42","ES42","Castilla-La Mancha",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES43",339.7,"actual","ES43","ES43","Extremadura",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES51",2969.6,"actual","ES51","ES51","Cataluña",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES52",1771.2,"actual","ES52","ES52","Comunidad Valenciana",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES53",475.8,"actual","ES53","ES53","Illes Balears",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES61",2571.5,"actual","ES61","ES61","Andalucía",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES62",514.9,"actual","ES62","ES62","Región de Murcia",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES63",25.6,"actual","ES63","ES63","Ciudad Autónoma de Ceuta",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES64",24.6,"actual","ES64","ES64","Ciudad Autónoma de Melilla",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","ES70",729.7,"actual","ES70","ES70","Canarias",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EU15",172042.5,"actual",NA,"EU15",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","EU28",216038.4,"actual",NA,"EU28",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FI19",600.6,"actual","FI19","FI19","Länsi-Suomi",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FI1B",796.1,"actual","FI1B","FI1B","Helsinki-Uusimaa",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FI1C",502.2,"actual","FI1C","FI1C","Etelä-Suomi",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FI1D",542.9,"actual","FI1D","FI1D","Pohjois- ja Itä-Suomi",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FI20",15,"actual","FI20","FI20","Åland",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FR10",5277.6,"actual","FR10","FR10","Ile-de-France",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRB0",1000.7,"actual","FR24","FRB0","Centre — Val de Loire",2,"recoded and relabelled","FRB0=FR24",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRC1",639.7,"actual","FR26","FRC1","Bourgogne",2,"recoded","FRC1=FR26",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRC2",468.6,"actual","FR43","FRC2","Franche-Comté",2,"recoded","FRC2=FR43",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRD1",578.5,"actual","FR25","FRD1","Basse-Normandie",2,"recoded","FRD1=FRFR25",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRD2",717.5,"actual","FR23","FRD2","Haute-Normandie",2,"recoded","FRD2=FR23",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRE1",1492.6,"actual","FR30","FRE1","Nord-Pas de Calais",2,"recoded","FRE1=FR30",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRE2",728,"actual","FR22","FRE2","Picardie",2,"recoded","FRE2=FR22",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRF1",809.4,"actual","FR42","FRF1","Alsace",2,"recoded","FRF1=FR42",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRF2",506.9,"actual","FR21","FRF2","Champagne-Ardenne",2,"recoded","FRF2=FR21",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRF3",904.6,"actual","FR41","FRF3","Lorraine",2,"recoded","FRF3=FR41",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRG0",1509.7,"actual","FR51","FRG0","Pays de la Loire",2,"recoded","FRG0=FR51",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRH0",1336.1,"actual","FR52","FRH0","Bretagne",2,"recoded","FRH0=FR52",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRI1",1351.6,"actual","FR61","FRI1","Aquitaine",2,"recoded","FRI1=FR61",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRI2",295.9,"actual","FR63","FRI2","Limousin",2,"recoded","FRI2=FR63",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRI3",714.1,"actual","FR53","FRI3","Poitou-Charentes",2,"recoded","FRI3=FR53",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRJ1",955.4,"actual","FR81","FRJ1","Languedoc-Roussillon",2,"recoded","FRJ1=FR81",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRJ2",1243.7,"actual","FR62","FRJ2","Midi-Pyrénées",2,"recoded","FRJ2=FR62",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRK1",537.3,"actual","FR72","FRK1","Auvergne",2,"recoded","FRK1=FR72",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRK2",2699.9,"actual","FR71","FRK2","Rhône-Alpes",2,"recoded","FRK2=FR71",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRL0",1955.2,"actual","FR82","FRL0","Provence-Alpes-Côte d’Azur",2,"recoded","FRL0=FR82",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRM0",62.2,"actual","FR83","FRM0","Corse",2,"recoded","FRM0=FR83",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRY1",126.1,"actual","FRA1","FRY1","Guadeloupe",2,"recoded","FRY1=FRA1",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRY2",129.4,"actual","FRA2","FRY2","Martinique",2,"recoded","FRY2=FRA2",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRY3",59.5,"actual","FRA3","FRY3","Guyane",2,"recoded","FRY3=FRA3",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRY4",250.7,"actual","FRA4","FRY4","La Réunion",2,"recoded","FRY4=FRA4",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","FRY5",40.2,"actual","FRA5","FRY5","Mayotte",2,"recoded","FRY5=FRA5",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HR03",489.1,"actual","HR03","HR03","Jadranska Hrvatska",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HR04",1034.9,"actual","HR04","HR04","Kontinentalna Hrvatska",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU11",748,"actual",NA,"HU11","Budapest",2,"new region, equals ex-NUTS 3 region HU101","HU11=HU101",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU12",503.2,"actual",NA,"HU12","Pest",2,"new region, equals ex-NUTS 3 region HU102","HU12=HU102",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU21",445.8,"actual","HU21","HU21","Közép-Dunántúl",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU22",418,"actual","HU22","HU22","Nyugat-Dunántúl",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU23",341.6,"actual","HU23","HU23","Dél-Dunántúl",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU31",408.3,"actual","HU31","HU31","Észak-Magyarország",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU32",539.5,"actual","HU32","HU32","Észak-Alföld",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","HU33",488.4,"actual","HU33","HU33","Dél-Alföld",2,"unchanged",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"THS","lfst_r_lfe2emp_t_y_ge15_ths","0_1_2","thousand","Total; 15 years or over [thousand]","lfst_r_lfe2emp","Employment by sex, age and NUTS 2 regions (1 000)","IE04",342.7,"actual",NA,"IE04","Northern and Western",2,"new region",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
